nom_produit,prix,categorie,note
L'Oréal Paris - Sérum Spray Booster de Brillance - Cheveux Ternes et Sans Éclat - 24h Anti-Frisottis - Thermo-Protection 230° - Enrichi en Acide Glycolique - Elseve Glycolic Gloss 150ml,"11,19€",Cosmétique et Beauté,"4,3"
L'Oréal Paris - Gloss Hyaluron Lip Oil - Lèvres Hydratées et Repulpées Instantanément - Enrichi en Acide Hyaluronique - Plump Ambition - Teinte : Worth It,"12,93€",Cosmétique et Beauté,"4,0"
L'Oréal Paris - Base de Teint - Fixation du Maquillage 24H - Tous les Types de Peau - Prime Lab - Pore Minimizer,"11,92€",Cosmétique et Beauté,"4,1"
L'Oréal Paris - Poudre Fondante Perfectrice Bienfaisante - Enrichie en Pigments Minéraux & Acide Hyaluronique - Tous les Types de Peaux - Accord Parfait - Teinte : Beige Rosé (3.R) - 9 g,"9,48€",Cosmétique et Beauté,"4,4"
"L'Oréal Professionnel, Shampoing Anti-Peliculles, Elimine jusqu'à 100% des Pellicules Visibles, Soin Dermo-Clarifiant pour Cuirs Chevelus à Peliculles Sèches & Grasses, Sans Silicone","28,78€",Cosmétique et Beauté,"4,6"
L'Oréal Paris - Ampoules Effet Peeling Cure 7 Jours Revitalift Laser X3,"6,73€",Cosmétique et Beauté,"4,4"
L'Oréal Paris - Rouge à Lèvres - Soin Hydratant - Texture Fondante - Couleur Intense et Fini Satiné Lumineux - Color Riche Satin - Rose Tendre (303),"9,95€",Cosmétique et Beauté,"4,3"
L'Oréal Paris - Fond de Teint Fluide Infaillible 32h Fresh Wear - Tous Types de Peau - 140R Beige Doré,"12,64€",Cosmétique et Beauté,"4,4"
L'Oréal Paris - Soin Nuit Revolumisant Anti-Rides & Volume - Crème Hydratante & Anti-Âge - Concentré en Acide Hyaluronique - Pour une Peau Repulpée - Tous Types de Peaux - Revitalift Filler - 50 ml,"13,88€",Cosmétique et Beauté,"4,4"
"Hawaiian Tropic | Beurre Corporel Après-Soleil Enrichissant - 250 ml, Hydratation 12 Heures, au Beurre de Karité, Parfum de Noix de Coco, Végan","9,09€",Cosmétique et Beauté,"4,3"
"GARNIER - Hyaluron - Crème Sorbet Hydratante Repulpante Fresh & Plump - Crème Visage à l'Acide Hyaluronique - +60% Hydratation, Peau 83% Plus Rebondie & 100% Plus Lisse - Tous Types de Peaux - 85 ml","5,99€",Cosmétique et Beauté,"4,3"
L'Oréal Men Expert - Soin Visage Revitalisant & Anti-Âge pour Homme - À l'Acide Hyaluronique - Pour Tous Types de Peaux - Power Age - Format XXL - 100 ml,"15,09€",Cosmétique et Beauté,"4,4"
"L'OREAL PROFESSIONNEL - Crème 10-en-1 Flex Blowdry Tecni Art - Soin Multi-Bénéfices, Thermoprotecteur & Anti-Frisottis - Facilite Le Brushing - Sans Rinçage - Tous Types de Cheveux - 150 ml","17,55€",Cosmétique et Beauté,"4,5"
L'Oréal Paris - Après-Shampooing Nutrition Profonde pour Cheveux Secs - Nourrit & Démêle - 8 Semaines de Nutrition & de Brillance - Huiles Rares de Marula & Camélia - Elseve Huile Extraordinaire,"4,04€",Cosmétique et Beauté,"4,5"
"L'Oréal Paris Age Perfect Sérum Le Duo - Soin Anti-âge avec Peptide Collagène, Vitamine B3 et CG, Lissage et Anti 10 Signes du Vieillissement, Sérum Visage Revitalisant 2 en 1 1 x 30 ml","23,74€",Cosmétique et Beauté,"4,4"
L’ORÉAL PARIS - Gel Coiffant Fixation Forte - Enrichi aux Actifs Minéraux - Tenue 24H Sans Résidus -Tous Types de Cheveux - Studio Line Mineral FX - 150 ml,"3,96€",Cosmétique et Beauté,"4,4"
L'OREAL PROFESSIONNEL - Sérum Fortifiant Anti-Chute - Cheveux plus Volumineux & 87% plus Forts dès 6 semaines - Sans Silicone - 90 ml,"36,99€",Cosmétique et Beauté,"4,2"
"L'OREAL PROFESSIONNEL - Pré-Shampoing Combleur - Cheveux Abîmés & Cassants, Colorés ou Naturels - Traitement Anti Porosité - Sans Sulfate - Renforce & Hydrate la Fibre - Metal Detox - 250ml","24,13€",Cosmétique et Beauté,"4,6"
L’Oréal Paris Men Expert Shirt Protect Déodorant Spray Anti-traces - 150ml - Lot de 6,"19,17€",Cosmétique et Beauté,"4,7"
L'Oréal Professionnel Tecni Art Fix Design Double 200 ml Lot de 2,"32,99€",Cosmétique et Beauté,"4,6"
L'OREAL PROFESSIONNEL - Shampoing Dermo-Regulateur Scalp Advanced - Homme & Femme - +83% d'Apaisement du Cuir Chevelu - Tous Types de Cheveux & Cuirs Chevelus Sensibles - Sans Silicone,"24,98€",Cosmétique et Beauté,"4,5"
"L'Oréal Paris Soin Quotidien de la Peau, Age Perfect Golden Age, Soin Visage Anti-âge, raffermissant et Brillant, pour Peaux matures et pâles, à l'extrait de Pivoine, 50 ML","9,44€",Cosmétique et Beauté,"4,6"
"L’ORÉAL PARIS - Coloration Cheveux Permanente - Longue Durée & Lumineuse - Couvre 100% des Cheveux Blancs - Préférence - Nuance : Oslo Blond Viking (9.1), Blond Très Clair Cendré","10,35€",Cosmétique et Beauté,"4,2"
L'Oréal Paris - Mascara Volume Millions de Cils - Regard Panoramique & Cils Démultipliés - Formule Ultra-Flexible - Sans Paquets - Panorama Chromatic - Teinte : Brun Leather,"13,86€",Cosmétique et Beauté,"3,8"
"L'Oréal Paris - Routine Nutrition Cheveux Bouclés et Très Secs - Boucles Nourries - Enrichie en Huile d'Amla - 3 Produits - Shampooing, Démêlant, Soin-Crème Définissant - Elsève Huile Extraordinaire","13,50€",Cosmétique et Beauté,"4,7"
L’ORÉAL PARIS – Crème Fibre Coiffante Fixation Forte - Effet Décoiffé - Tenue 24H – Résultat Naturel - Tous Types de Cheveux - Studio Line Out Of Bed - 150 ml,"3,99€",Cosmétique et Beauté,"4,3"
"L'OREAL PROFESSIONNEL - Cheveux Secs & Abîmés - Absolut Repair - Nourrit, Protège & Adoucit - Toucher Léger - Protège de la Chaleur","16,50€",Cosmétique et Beauté,"4,4"
L'OREAL PROFESSIONNEL - Shampoing Densifiant - Purifiant & Corporisant - +22 % de Volume Pendant 24 h - Sans Silicone - Cheveux Clairsemés - Serioxyl Advanced - 500 ml,"28,50€",Cosmétique et Beauté,"4,5"
"L'Oréal Paris Fluide Hydratant, Eau d'Aloès Hydra Genius, Hydratation et Fraîcheur, pour Peaux Normales à Sèches, avec Eau d'Aloès et Acide Hyaluronique, 70 ml","16,61€",Cosmétique et Beauté,"4,5"
L'OREAL PROFESSIONNEL - Oxydant 20 Volume Crème Riche 6% - À Mélanger Avec les Colorations iNOA - Couvre les Cheveux Blancs & Éclaircit Jusqu'à 2 Tons - iNOA - 1 L,"20,93€",Cosmétique et Beauté,"4,7"
L'OREAL PROFESSIONNEL - Spray Coiffant Flex Waves Tecni Art - Ondulations Texturisées Effet Retour de Plage - Volume & Fini Mat - Sans Résidus & Non Gras - Tous Types de Cheveux - 190 ml,"18,59€",Cosmétique et Beauté,"4,4"
"L'Oréal Paris - Lait Démaquillant Énergisant pour Visage & Yeux - Nettoyant, Défroissant et Défatiguant - Enrichi en Calcium & en Vitamine C - Peaux Matures - Age Perfect - 200 mL","4,49€",Cosmétique et Beauté,"4,5"
"L'Oréal Paris - Mascara Volume Noir Intense - Convient aux Yeux Sensibles - Formule à l'Huile de Ricin - Lash Paradise - Teinte : Noir Intense - 6,4 ml","12,95€",Cosmétique et Beauté,"4,4"
L’Oréal Paris - Mascara Volume Millions de Cils Waterproof - Volume et Définition Cils Démultipliés - Brosse Elastomère avec Essoreur Doseur - Sans Paquets - Noir,"12,50€",Cosmétique et Beauté,"4,4"
"L'Oréal Paris Infaillible 24H Rouge à lèvres, 404 Corail Constant, 5.6 ml","9,60€",Cosmétique et Beauté,"4,4"
"L'Oréal Paris Magic CC Crème SPF 11, anti-rougeurs et correcteur de couleur Vitamines B5 et E Formule hydratante légère adaptée au teint pour un fini éclatant","14,00€",Cosmétique et Beauté,"4,3"
"L’Oréal Paris – Midnight Sérum Age Perfect Renaissance Cellulaire - Soin Visage Anti-Rides, Fermeté, Éclat – Au Complexe Antioxydant Protecteur - Tous Types de Peaux – 30 ml","13,07€",Cosmétique et Beauté,"4,4"
